id,target
3856,Airplane
3857,Airplane
3858,Bird
3859,Airplane
3860,Airplane
3861,Airplane
3862,Bird
3863,Airplane
3864,Bird
3865,Airplane
3866,Bird
3867,Bird
3868,Airplane
3869,Airplane
3870,Airplane
3871,Bird
3872,Airplane
3873,Bird
3874,Bird
3875,Airplane
3876,Airplane
3877,Airplane
3878,Airplane
3879,Bird
3880,Bird
3881,Bird
3882,Airplane
3883,Bird
3884,Bird
3885,Bird
3886,Bird
3887,Airplane
3888,Bird
3889,Bird
3890,Airplane
3891,Airplane
3892,Bird
3893,Airplane
3894,Bird
3895,Airplane
3896,Bird
3897,Airplane
3898,Airplane
3899,Bird
3900,Airplane
3901,Airplane
3902,Airplane
3903,Bird
3904,Airplane
3905,Airplane
3906,Bird
3907,Airplane
3908,Bird
3909,Bird
3910,Bird
3911,Bird
3912,Bird
3913,Bird
3914,Airplane
3915,Airplane
3916,Bird
3917,Airplane
3918,Bird
3919,Airplane
3920,Airplane
3921,Airplane
3922,Airplane
3923,Airplane
3924,Bird
3925,Airplane
3926,Airplane
3927,Bird
3928,Airplane
3929,Bird
3930,Airplane
3931,Airplane
3932,Airplane
3933,Bird
3934,Airplane
3935,Bird
3936,Bird
3937,Airplane
3938,Airplane
3939,Airplane
3940,Bird
3941,Bird
3942,Airplane
3943,Bird
3944,Airplane
3945,Bird
3946,Airplane
3947,Bird
3948,Airplane
3949,Airplane
3950,Bird
3951,Airplane
3952,Bird
3953,Bird
3954,Airplane
3955,Bird
3956,Airplane
3957,Airplane
3958,Bird
3959,Airplane
3960,Airplane
3961,Airplane
3962,Airplane
3963,Bird
3964,Airplane
3965,Airplane
3966,Airplane
3967,Bird
3968,Bird
3969,Bird
3970,Airplane
3971,Airplane
3972,Bird
3973,Bird
3974,Bird
3975,Bird
3976,Airplane
3977,Airplane
3978,Airplane
3979,Bird
3980,Airplane
3981,Airplane
3982,Airplane
3983,Airplane
3984,Bird
3985,Airplane
3986,Bird
3987,Airplane
3988,Airplane
3989,Bird
3990,Bird
3991,Bird
3992,Bird
3993,Airplane
3994,Airplane
3995,Bird
3996,Airplane
3997,Airplane
3998,Bird
3999,Airplane
4000,Airplane
4001,Airplane
4002,Bird
4003,Airplane
4004,Bird
4005,Airplane
4006,Airplane
4007,Bird
4008,Bird
4009,Bird
4010,Airplane
4011,Bird
4012,Bird
4013,Bird
4014,Bird
4015,Bird
4016,Bird
4017,Airplane
4018,Bird
4019,Bird
4020,Bird
4021,Bird
4022,Airplane
4023,Airplane
4024,Airplane
4025,Bird
4026,Airplane
4027,Airplane
4028,Airplane
4029,Bird
4030,Airplane
4031,Airplane
4032,Bird
4033,Bird
4034,Airplane
4035,Bird
4036,Bird
4037,Airplane
4038,Bird
4039,Airplane
4040,Bird
4041,Bird
4042,Bird
4043,Bird
4044,Airplane
4045,Airplane
4046,Airplane
4047,Bird
4048,Bird
4049,Bird
4050,Airplane
4051,Bird
4052,Airplane
4053,Airplane
4054,Bird
4055,Airplane
4056,Airplane
4057,Airplane
4058,Airplane
4059,Bird
4060,Bird
4061,Airplane
4062,Airplane
4063,Bird
4064,Bird
4065,Airplane
4066,Airplane
4067,Airplane
4068,Bird
4069,Bird
4070,Bird
4071,Airplane
4072,Bird
4073,Bird
4074,Airplane
4075,Bird
4076,Bird
4077,Airplane
4078,Airplane
4079,Bird
4080,Bird
4081,Bird
4082,Bird
4083,Bird
4084,Airplane
4085,Airplane
4086,Bird
4087,Bird
4088,Airplane
4089,Bird
4090,Bird
4091,Airplane
4092,Bird
4093,Bird
4094,Bird
4095,Airplane
4096,Bird
4097,Airplane
4098,Bird
4099,Bird
4100,Airplane
4101,Bird
4102,Airplane
4103,Bird
4104,Bird
4105,Bird
4106,Airplane
4107,Airplane
4108,Airplane
4109,Airplane
4110,Airplane
4111,Bird
4112,Bird
4113,Bird
4114,Airplane
4115,Airplane
4116,Airplane
4117,Airplane
4118,Bird
4119,Bird
4120,Bird
4121,Bird
4122,Bird
4123,Bird
4124,Bird
4125,Airplane
4126,Bird
4127,Airplane
4128,Bird
4129,Bird
4130,Airplane
4131,Airplane
4132,Airplane
4133,Bird
4134,Bird
4135,Bird
4136,Airplane
4137,Bird
4138,Airplane
4139,Bird
4140,Airplane
4141,Airplane
4142,Bird
4143,Bird
4144,Airplane
4145,Bird
4146,Bird
4147,Bird
4148,Bird
4149,Airplane
4150,Airplane
4151,Bird
4152,Airplane
4153,Airplane
4154,Bird
4155,Airplane
4156,Bird
4157,Airplane
4158,Bird
4159,Airplane
4160,Airplane
4161,Airplane
4162,Bird
4163,Airplane
4164,Bird
4165,Airplane
4166,Bird
4167,Bird
4168,Bird
4169,Bird
4170,Bird
4171,Airplane
4172,Airplane
4173,Airplane
4174,Bird
4175,Airplane
4176,Bird
4177,Airplane
4178,Airplane
4179,Bird
4180,Airplane
4181,Bird
4182,Bird
4183,Airplane
4184,Airplane
4185,Airplane
4186,Bird
4187,Airplane
4188,Airplane
4189,Airplane
4190,Bird
4191,Bird
4192,Bird
4193,Airplane
4194,Bird
4195,Bird
4196,Airplane
4197,Bird
4198,Bird
4199,Bird
4200,Airplane
4201,Airplane
4202,Airplane
4203,Airplane
4204,Bird
4205,Airplane
4206,Airplane
4207,Bird
4208,Airplane
4209,Bird
4210,Airplane
4211,Airplane
4212,Bird
4213,Bird
4214,Bird
4215,Airplane
4216,Bird
4217,Airplane
4218,Airplane
4219,Airplane
4220,Bird
4221,Bird
4222,Airplane
4223,Bird
4224,Airplane
4225,Airplane
4226,Airplane
4227,Bird
4228,Bird
4229,Airplane
4230,Airplane
4231,Airplane
4232,Airplane
4233,Airplane
4234,Airplane
4235,Bird
4236,Bird
4237,Bird
4238,Airplane
4239,Bird
4240,Bird
4241,Bird
4242,Bird
4243,Bird
4244,Airplane
4245,Airplane
4246,Bird
4247,Airplane
4248,Bird
4249,Bird
4250,Bird
4251,Bird
4252,Bird
4253,Airplane
4254,Airplane
4255,Bird
4256,Airplane
4257,Bird
4258,Bird
4259,Bird
4260,Bird
4261,Bird
4262,Airplane
4263,Airplane
4264,Airplane
4265,Bird
4266,Bird
4267,Airplane
4268,Bird
4269,Airplane
4270,Airplane
4271,Airplane
4272,Airplane
4273,Bird
4274,Bird
4275,Airplane
4276,Bird
4277,Bird
4278,Airplane
4279,Bird
4280,Bird
4281,Airplane
4282,Bird
4283,Bird
4284,Airplane
4285,Bird
4286,Bird
4287,Airplane
4288,Bird
4289,Bird
4290,Airplane
4291,Bird
4292,Bird
4293,Bird
4294,Airplane
4295,Bird
4296,Bird
4297,Airplane
4298,Airplane
4299,Airplane
4300,Airplane
4301,Bird
4302,Airplane
4303,Airplane
4304,Bird
4305,Airplane
4306,Bird
4307,Bird
4308,Airplane
4309,Airplane
4310,Airplane
4311,Bird
4312,Bird
4313,Bird
4314,Bird
4315,Airplane
4316,Airplane
4317,Airplane
4318,Bird
4319,Airplane
4320,Bird
4321,Airplane
4322,Bird
4323,Bird
4324,Airplane
4325,Airplane
4326,Airplane
4327,Bird
4328,Bird
4329,Bird
4330,Bird
4331,Airplane
4332,Airplane
4333,Bird
4334,Bird
4335,Airplane
4336,Bird
4337,Bird
4338,Airplane
4339,Bird
4340,Bird
4341,Airplane
4342,Bird
4343,Airplane
4344,Bird
4345,Bird
4346,Bird
4347,Bird
4348,Airplane
4349,Airplane
4350,Airplane
4351,Airplane
4352,Airplane
4353,Bird
4354,Bird
4355,Airplane
4356,Airplane
4357,Bird
4358,Bird
4359,Bird
4360,Bird
4361,Bird
4362,Airplane
4363,Airplane
4364,Bird
4365,Bird
4366,Bird
4367,Bird
4368,Airplane
4369,Airplane
4370,Airplane
4371,Airplane
4372,Airplane
4373,Airplane
4374,Airplane
4375,Bird
4376,Airplane
4377,Airplane
4378,Bird
4379,Bird
4380,Airplane
4381,Airplane
4382,Bird
4383,Bird
4384,Bird
4385,Airplane
4386,Bird
4387,Airplane
4388,Airplane
4389,Airplane
4390,Airplane
4391,Bird
4392,Airplane
4393,Airplane
4394,Airplane
4395,Airplane
4396,Bird
4397,Airplane
4398,Bird
4399,Bird
4400,Airplane
4401,Airplane
4402,Bird
4403,Bird
4404,Airplane
4405,Bird
4406,Airplane
4407,Airplane
4408,Airplane
4409,Bird
4410,Bird
4411,Bird
4412,Airplane
4413,Bird
4414,Bird
4415,Bird
4416,Bird
4417,Airplane
4418,Airplane
4419,Bird
4420,Airplane
4421,Bird
4422,Airplane
4423,Airplane
4424,Bird
4425,Bird
4426,Airplane
4427,Airplane
4428,Airplane
4429,Airplane
4430,Airplane
4431,Bird
4432,Airplane
4433,Airplane
4434,Bird
4435,Bird
4436,Airplane
4437,Airplane
4438,Bird
4439,Bird
4440,Airplane
4441,Airplane
4442,Airplane
4443,Airplane
4444,Airplane
4445,Bird
4446,Bird
4447,Airplane
4448,Airplane
4449,Airplane
4450,Bird
4451,Bird
4452,Bird
4453,Airplane
4454,Bird
4455,Bird
4456,Bird
4457,Airplane
4458,Airplane
4459,Bird
4460,Airplane
4461,Bird
4462,Bird
4463,Bird
4464,Bird
4465,Airplane
4466,Bird
4467,Bird
4468,Airplane
4469,Airplane
4470,Bird
4471,Bird
4472,Airplane
4473,Airplane
4474,Airplane
4475,Bird
4476,Bird
4477,Airplane
4478,Bird
4479,Bird
4480,Bird
4481,Bird
4482,Bird
4483,Bird
4484,Airplane
4485,Airplane
4486,Bird
4487,Bird
4488,Airplane
4489,Airplane
4490,Bird
4491,Bird
4492,Bird
4493,Bird
4494,Bird
4495,Bird
4496,Airplane
4497,Airplane
4498,Bird
4499,Bird
4500,Airplane
4501,Bird
4502,Airplane
4503,Bird
4504,Airplane
4505,Airplane
4506,Airplane
4507,Bird
4508,Airplane
4509,Bird
4510,Airplane
4511,Airplane
4512,Airplane
4513,Airplane
4514,Bird
4515,Airplane
4516,Airplane
4517,Airplane
4518,Airplane
4519,Airplane
4520,Bird
4521,Airplane
4522,Airplane
4523,Bird
4524,Airplane
4525,Airplane
4526,Bird
4527,Bird
4528,Bird
4529,Bird
4530,Airplane
4531,Airplane
4532,Bird
4533,Bird
4534,Airplane
4535,Bird
4536,Airplane
4537,Bird
4538,Bird
4539,Airplane
4540,Bird
4541,Airplane
4542,Airplane
4543,Bird
4544,Bird
4545,Bird
4546,Bird
4547,Airplane
4548,Airplane
4549,Bird
4550,Bird
4551,Bird
4552,Airplane
4553,Bird
4554,Bird
4555,Bird
4556,Bird
4557,Bird
4558,Airplane
4559,Bird
4560,Airplane
4561,Airplane
4562,Bird
4563,Airplane
4564,Bird
4565,Bird
4566,Bird
4567,Airplane
4568,Bird
4569,Bird
4570,Airplane
4571,Bird
4572,Bird
4573,Bird
4574,Bird
4575,Airplane
4576,Airplane
4577,Bird
4578,Airplane
4579,Bird
4580,Bird
4581,Airplane
4582,Bird
4583,Airplane
4584,Bird
4585,Airplane
4586,Bird
4587,Airplane
4588,Bird
4589,Airplane
4590,Bird
4591,Bird
4592,Airplane
4593,Bird
4594,Bird
4595,Bird
4596,Bird
4597,Airplane
4598,Bird
4599,Bird
4600,Bird
4601,Bird
4602,Airplane
4603,Bird
4604,Airplane
4605,Airplane
4606,Bird
4607,Bird
4608,Airplane
4609,Airplane
4610,Airplane
4611,Bird
4612,Bird
4613,Airplane
4614,Airplane
4615,Airplane
4616,Bird
4617,Airplane
4618,Bird
4619,Bird
4620,Airplane
4621,Airplane
4622,Airplane
4623,Airplane
4624,Airplane
4625,Airplane
4626,Bird
4627,Airplane
4628,Bird
4629,Bird
4630,Bird
4631,Bird
4632,Airplane
4633,Bird
4634,Airplane
4635,Airplane
4636,Airplane
4637,Bird
4638,Airplane
4639,Bird
4640,Bird
4641,Bird
4642,Airplane
4643,Airplane
4644,Airplane
4645,Airplane
4646,Airplane
4647,Bird
4648,Bird
4649,Airplane
4650,Airplane
4651,Bird
4652,Airplane
4653,Airplane
4654,Bird
4655,Bird
4656,Bird
4657,Bird
4658,Bird
4659,Bird
4660,Bird
4661,Bird
4662,Airplane
4663,Airplane
4664,Airplane
4665,Airplane
4666,Airplane
4667,Bird
4668,Bird
4669,Airplane
4670,Bird
4671,Airplane
4672,Airplane
4673,Airplane
4674,Bird
4675,Airplane
4676,Airplane
4677,Bird
4678,Airplane
4679,Bird
4680,Airplane
4681,Airplane
4682,Bird
4683,Bird
4684,Bird
4685,Bird
4686,Airplane
4687,Airplane
4688,Bird
4689,Airplane
4690,Airplane
4691,Bird
4692,Bird
4693,Bird
4694,Bird
4695,Airplane
4696,Bird
4697,Bird
4698,Bird
4699,Bird
4700,Airplane
4701,Bird
4702,Bird
4703,Airplane
4704,Airplane
4705,Airplane
4706,Airplane
4707,Airplane
4708,Bird
4709,Airplane
4710,Bird
4711,Airplane
4712,Bird
4713,Bird
4714,Bird
4715,Airplane
4716,Airplane
4717,Bird
4718,Bird
4719,Airplane
4720,Bird
4721,Bird
4722,Bird
4723,Bird
4724,Bird
4725,Airplane
4726,Bird
4727,Airplane
4728,Airplane
4729,Bird
4730,Airplane
4731,Bird
4732,Bird
4733,Airplane
4734,Airplane
4735,Airplane
4736,Bird
4737,Airplane
4738,Airplane
4739,Airplane
4740,Bird
4741,Airplane
4742,Airplane
4743,Bird
4744,Bird
4745,Airplane
4746,Bird
4747,Bird
4748,Bird
4749,Bird
4750,Airplane
4751,Airplane
4752,Airplane
4753,Bird
4754,Bird
4755,Airplane
4756,Airplane
4757,Airplane
4758,Airplane
4759,Airplane
4760,Airplane
4761,Bird
4762,Bird
4763,Airplane
4764,Airplane
4765,Bird
4766,Bird
4767,Bird
4768,Bird
4769,Bird
4770,Bird
4771,Airplane
4772,Airplane
4773,Bird
4774,Airplane
4775,Bird
4776,Bird
4777,Bird
4778,Airplane
4779,Airplane
4780,Airplane
4781,Airplane
4782,Bird
4783,Airplane
4784,Airplane
4785,Bird
4786,Bird
4787,Bird
4788,Bird
4789,Airplane
4790,Airplane
4791,Bird
4792,Airplane
4793,Bird
4794,Bird
4795,Airplane
4796,Bird
4797,Bird
4798,Airplane
4799,Airplane
